Unnamed: 0,ProductNumber,BrandName,BrandTitle,URL,AverageRating,Review,Sentiment_result
1294,Product 568,No Brand,Transparent 6 Hooks Hanger Self Adhesive Clothes Hanger | Cloth Hanger | Bathroom Accessories Hanger | Reusable Transparent Sticky Wall Hooks | Punch Free Self – Sticking Clips | Waterproof Hanging Hooks 6 in 1 | Cloths Hanger |Strong Hanger Multipurpose,https://www.daraz.pk/products/transparent-6-hooks-hanger-self-adhesive-clothes-hanger-cloth-hanger-bathroom-accessories-hanger-reusable-transparent-sticky-wall-hooks-punch-free-self-sticking-clips-waterproof-hanging-hooks-6-in-1-cloths-hanger-strong-hanger-multipurpose-i251478945-s1468973044.html?search=1,5.0,nice hook delivery was in time quality and pasting is good,Positive
1295,Product 568,No Brand,Transparent 6 Hooks Hanger Self Adhesive Clothes Hanger | Cloth Hanger | Bathroom Accessories Hanger | Reusable Transparent Sticky Wall Hooks | Punch Free Self – Sticking Clips | Waterproof Hanging Hooks 6 in 1 | Cloths Hanger |Strong Hanger Multipurpose,https://www.daraz.pk/products/transparent-6-hooks-hanger-self-adhesive-clothes-hanger-cloth-hanger-bathroom-accessories-hanger-reusable-transparent-sticky-wall-hooks-punch-free-self-sticking-clips-waterproof-hanging-hooks-6-in-1-cloths-hanger-strong-hanger-multipurpose-i251478945-s1468973044.html?search=1,5.0,vry nice hooksfix b aram se ho gya behtareen ha,Positive
1296,Product 568,No Brand,Transparent 6 Hooks Hanger Self Adhesive Clothes Hanger | Cloth Hanger | Bathroom Accessories Hanger | Reusable Transparent Sticky Wall Hooks | Punch Free Self – Sticking Clips | Waterproof Hanging Hooks 6 in 1 | Cloths Hanger |Strong Hanger Multipurpose,https://www.daraz.pk/products/transparent-6-hooks-hanger-self-adhesive-clothes-hanger-cloth-hanger-bathroom-accessories-hanger-reusable-transparent-sticky-wall-hooks-punch-free-self-sticking-clips-waterproof-hanging-hooks-6-in-1-cloths-hanger-strong-hanger-multipurpose-i251478945-s1468973044.html?search=1,5.0,nice hooks good packing best quality,Positive
1297,Product 568,No Brand,Transparent 6 Hooks Hanger Self Adhesive Clothes Hanger | Cloth Hanger | Bathroom Accessories Hanger | Reusable Transparent Sticky Wall Hooks | Punch Free Self – Sticking Clips | Waterproof Hanging Hooks 6 in 1 | Cloths Hanger |Strong Hanger Multipurpose,https://www.daraz.pk/products/transparent-6-hooks-hanger-self-adhesive-clothes-hanger-cloth-hanger-bathroom-accessories-hanger-reusable-transparent-sticky-wall-hooks-punch-free-self-sticking-clips-waterproof-hanging-hooks-6-in-1-cloths-hanger-strong-hanger-multipurpose-i251478945-s1468973044.html?search=1,5.0,very nice experience with daraz hooks are so good and easily attachable can bear mush weight hanging thumbs up ✅💯👌,Positive
1298,Product 568,No Brand,Transparent 6 Hooks Hanger Self Adhesive Clothes Hanger | Cloth Hanger | Bathroom Accessories Hanger | Reusable Transparent Sticky Wall Hooks | Punch Free Self – Sticking Clips | Waterproof Hanging Hooks 6 in 1 | Cloths Hanger |Strong Hanger Multipurpose,https://www.daraz.pk/products/transparent-6-hooks-hanger-self-adhesive-clothes-hanger-cloth-hanger-bathroom-accessories-hanger-reusable-transparent-sticky-wall-hooks-punch-free-self-sticking-clips-waterproof-hanging-hooks-6-in-1-cloths-hanger-strong-hanger-multipurpose-i251478945-s1468973044.html?search=1,5.0,hooks bht achy se kam me aaye hain maine bathroom me hanging k liye lagaaye tiles per ba asani chipak gaye recomend,Positive
1299,Product 570,No Brand,Foot Pedicure Grinder Remover Tools Rechargeable Electric Automatic Polisher File Dead Skin Callus Feet Care Cleaning Vacuum Adsorption Exfoliate Pedicure Callus Remover Foot Hard Tough Skin Remover Foot Relief Accessories Cracked Heels,https://www.daraz.pk/products/foot-pedicure-grinder-remover-tools-rechargeable-electric-automatic-polisher-file-dead-skin-callus-feet-care-cleaning-vacuum-adsorption-exfoliate-pedicure-callus-remover-foot-hard-tough-skin-remover-foot-relief-accessories-cracked-heels-i242565876-s1461718584.html?search=1,5.0,There is no battery with this product I can not use it What is fun of providing charging cable The battery size is odd and not available in the market Neither there is any user's guide provided with the product Hence it is useless for me,Positive
1300,Product 572,No Brand,Professional Fast Beard Straightener - Electric Men's Hair Straightener Beard Brush - Best Portable Elecrtonic Hair Iron - Instant Heat Up Iron Men Styling Tool - Quick Styler Beauty Set Hair Straightening Accessories - Multifunctional Modeling Comb,https://www.daraz.pk/products/professional-fast-beard-straightener-electric-mens-hair-straightener-beard-brush-best-portable-elecrtonic-hair-iron-instant-heat-up-iron-men-styling-tool-quick-styler-beauty-set-hair-straightening-accessories-multifunctional-modeling-comb-i244994064-s1463443261.html?search=1,5.0,I recieved good beard straightener in good quality pakaging and i used it once and i am finding good results,Positive
1301,Product 572,No Brand,Professional Fast Beard Straightener - Electric Men's Hair Straightener Beard Brush - Best Portable Elecrtonic Hair Iron - Instant Heat Up Iron Men Styling Tool - Quick Styler Beauty Set Hair Straightening Accessories - Multifunctional Modeling Comb,https://www.daraz.pk/products/professional-fast-beard-straightener-electric-mens-hair-straightener-beard-brush-best-portable-elecrtonic-hair-iron-instant-heat-up-iron-men-styling-tool-quick-styler-beauty-set-hair-straightening-accessories-multifunctional-modeling-comb-i244994064-s1463443261.html?search=1,5.0,10/10 product delivery was very quick will recommend the seller and the product straightener and comb both are good working condition,Positive
1302,Product 572,No Brand,Professional Fast Beard Straightener - Electric Men's Hair Straightener Beard Brush - Best Portable Elecrtonic Hair Iron - Instant Heat Up Iron Men Styling Tool - Quick Styler Beauty Set Hair Straightening Accessories - Multifunctional Modeling Comb,https://www.daraz.pk/products/professional-fast-beard-straightener-electric-mens-hair-straightener-beard-brush-best-portable-elecrtonic-hair-iron-instant-heat-up-iron-men-styling-tool-quick-styler-beauty-set-hair-straightening-accessories-multifunctional-modeling-comb-i244994064-s1463443261.html?search=1,5.0,Same as shown in pictureWorking 100%Highly recommendThanks seller for sending me this product 😁,Positive
1303,Product 572,No Brand,Professional Fast Beard Straightener - Electric Men's Hair Straightener Beard Brush - Best Portable Elecrtonic Hair Iron - Instant Heat Up Iron Men Styling Tool - Quick Styler Beauty Set Hair Straightening Accessories - Multifunctional Modeling Comb,https://www.daraz.pk/products/professional-fast-beard-straightener-electric-mens-hair-straightener-beard-brush-best-portable-elecrtonic-hair-iron-instant-heat-up-iron-men-styling-tool-quick-styler-beauty-set-hair-straightening-accessories-multifunctional-modeling-comb-i244994064-s1463443261.html?search=1,5.0,Product is good Seller is very cooperative and responsive So giving 5 star 👍🏻,Positive
1304,Product 572,No Brand,Professional Fast Beard Straightener - Electric Men's Hair Straightener Beard Brush - Best Portable Elecrtonic Hair Iron - Instant Heat Up Iron Men Styling Tool - Quick Styler Beauty Set Hair Straightening Accessories - Multifunctional Modeling Comb,https://www.daraz.pk/products/professional-fast-beard-straightener-electric-mens-hair-straightener-beard-brush-best-portable-elecrtonic-hair-iron-instant-heat-up-iron-men-styling-tool-quick-styler-beauty-set-hair-straightening-accessories-multifunctional-modeling-comb-i244994064-s1463443261.html?search=1,5.0,I love the product it's of very good quality and very satisfied with delivery,Positive
1305,Product 573,No Brand,Electric Hand Held Coffee maker liquid mixer Coffee Mixer,https://www.daraz.pk/products/electric-hand-held-coffee-maker-liquid-mixer-coffee-mixer-i256152620-s1472807646.html?search=1,5.0,The mixer is working very good Thanks alot  for your service 😍,Positive
1306,Product 575,Camelion,Pack of 2 4 6 8 and 10 pieces CAMELION 15V AG13 LR44 ALKALINE Batteries BUTTON CELLS FOR CALCULATORS WATCHES CAMERA 357 Battery Camelion LR44 Camelion LR 44 Battery Camelion LR44 Cell LR44 Cell LR44 Battery,https://www.daraz.pk/products/pack-of-2-pieces-camelion-15v-ag13-lr44-alkaline-batteries-button-cells-for-calculators-watches-camera-357-battery-camelion-lr44-camelion-lr-44-battery-camelion-lr44-cell-lr44-cell-lr44-battery-i250488699-s1468208679.html?search=1,5.0,amazingly quick delivery and works fine,Positive
1307,Product 575,Camelion,Pack of 2 4 6 8 and 10 pieces CAMELION 15V AG13 LR44 ALKALINE Batteries BUTTON CELLS FOR CALCULATORS WATCHES CAMERA 357 Battery Camelion LR44 Camelion LR 44 Battery Camelion LR44 Cell LR44 Cell LR44 Battery,https://www.daraz.pk/products/pack-of-2-pieces-camelion-15v-ag13-lr44-alkaline-batteries-button-cells-for-calculators-watches-camera-357-battery-camelion-lr44-camelion-lr-44-battery-camelion-lr44-cell-lr44-cell-lr44-battery-i250488699-s1468208679.html?search=1,5.0,Thank you Mr Fahad We here at VISTA Trading (Lahore) are pleased to hear about your experience We are grateful for your feedback as it helps us make the customer experience better in every possible wayHappy Shopping Stay Blessed!,Positive
1308,Product 575,Camelion,Pack of 2 4 6 8 and 10 pieces CAMELION 15V AG13 LR44 ALKALINE Batteries BUTTON CELLS FOR CALCULATORS WATCHES CAMERA 357 Battery Camelion LR44 Camelion LR 44 Battery Camelion LR44 Cell LR44 Cell LR44 Battery,https://www.daraz.pk/products/pack-of-2-pieces-camelion-15v-ag13-lr44-alkaline-batteries-button-cells-for-calculators-watches-camera-357-battery-camelion-lr44-camelion-lr-44-battery-camelion-lr44-cell-lr44-cell-lr44-battery-i250488699-s1468208679.html?search=1,5.0,works well thanks for the product,Positive
1309,Product 577,Frakin,FRAKIN USB Wireless Smart Electric Water Pump Dispenser Bottle Portable Beverage Suction Automatic Suction Pump for Home Travel,https://www.daraz.pk/products/frakin-usb-wireless-smart-electric-water-pump-dispenser-bottle-portable-beverage-suction-automatic-suction-pump-for-home-travel-i248138157-s1465966098.html?search=1,5.0,Great device,Positive
1310,Product 578,No Brand,Finishing Touch Flawless Salon Nails Kit Electronic Nail File and Full Manicure and Pedicure Tool,https://www.daraz.pk/products/finishing-touch-flawless-salon-nails-kit-electronic-nail-file-and-full-manicure-and-pedicure-tool-i251684507-s1469098457.html?search=1,5.0,Same as shown in pictures I haven't try it to remove nail polish yet but it's very good product 💯,Positive
1311,Product 578,No Brand,Finishing Touch Flawless Salon Nails Kit Electronic Nail File and Full Manicure and Pedicure Tool,https://www.daraz.pk/products/finishing-touch-flawless-salon-nails-kit-electronic-nail-file-and-full-manicure-and-pedicure-tool-i251684507-s1469098457.html?search=1,5.0,It's a perfect manicure machine and I really liked it I was a bit worried before ordering it But after receiving I am really very happy and satisfied leaves the nail silky upon buffering recommended !! 👍🌺,Positive
1312,Product 578,No Brand,Finishing Touch Flawless Salon Nails Kit Electronic Nail File and Full Manicure and Pedicure Tool,https://www.daraz.pk/products/finishing-touch-flawless-salon-nails-kit-electronic-nail-file-and-full-manicure-and-pedicure-tool-i251684507-s1469098457.html?search=1,5.0,Works great on finger nails Takes a small time to get it but has much more power than the battery one I had before Really made my manicure quicker and looks so nice Going to try it on my toes next,Positive
1313,Product 578,No Brand,Finishing Touch Flawless Salon Nails Kit Electronic Nail File and Full Manicure and Pedicure Tool,https://www.daraz.pk/products/finishing-touch-flawless-salon-nails-kit-electronic-nail-file-and-full-manicure-and-pedicure-tool-i251684507-s1469098457.html?search=1,5.0,great Shopping Experience Thanks Daraz,Positive
1314,Product 579,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Its price is very reasonable Quality is GoodReceived on TimeHighly Recommended,Positive
1315,Product 579,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Thanks for your feedback,Positive
1316,Product 579,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,quality is best100% orignalbest working,Positive
1317,Product 579,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Thanks for your feedback,Positive
1318,Product 579,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Received my parcel beautiful and perfect  as described Same as Shownquality Product Looks BeautifulRecommended seller👍🏻👍🏻👍🏻👍🏻,Positive
1319,Product 579,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Thanks for your feedback,Positive
1320,Product 579,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,is price me ye product milna mushkil hi ha is seller ny quality mantain ki ha or price bhi kam ha  recommend seller,Positive
1321,Product 579,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Thanks for your feedback,Positive
1322,Product 579,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Very Nice Product Same as described and shown  Honest seller Recommended to others,Positive
1323,Product 579,No Brand,V Comb Electronic Head Lice Removal Machine Anti Lice Machine V - Comb Head Lice Electronic Head Lice Remover Anti Lice Machine,https://www.daraz.pk/products/v-comb-electronic-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-electronic-head-lice-remover-anti-lice-machine-i243613775-s1462710664.html?search=1,5.0,Thanks for your feedback,Positive
1324,Product 580,No Brand,mini kitchen weighing scale - weighing scale 5kg - electronic digital kitchen scale 10 kg weight machine digital weighing scale machine digital mini scale weight machine portable scale table jewelry food vegetable fruit liquid scale weight machine,https://www.daraz.pk/products/mini-kitchen-weighing-scale-weighing-scale-5kg-electronic-digital-kitchen-scale-10-kg-weight-machine-digital-weighing-scale-machine-digital-mini-scale-weight-machine-portable-scale-table-jewelry-food-vegetable-fruit-liquid-scale-weight-machine-i255183977-s1471590271.html?search=1,5.0,recommanded,Positive
1325,Product 581,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,Very nice packaging and got it within 2 days which is so amazing 😍 gonna shop again soon,Positive
1326,Product 581,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,Thanks for your valuable feedback  have a nice dayv,Positive
1327,Product 581,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,I don't shop too much online but after ordering from AAFA traders I think I should shop more frequentlyVery cost effective and good product Highly appreciated,Positive
1328,Product 581,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,thanks for your review its really helpful have a nice day hope you shop soon with Aafa traders,Positive
1329,Product 581,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,I order this hand beater from AAFA traders Received my parcel and its totally worth it for Results are very satisfying and I recommend this product for home use10/10,Positive
1330,Product 581,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,thanks for shopping with aafa traders have a nice day hope you shop soon,Positive
1331,Product 581,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,Very nice packaging got early 100% highly recommended seller worth buying ☺️☺️,Positive
1332,Product 581,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,Thank you sir for your kind review,Positive
1333,Product 581,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,Its perfect Just as shown and completely worth it10/10,Positive
1334,Product 581,No Brand,Mini Hand Blender and Beater Electric Machine Mixer Froth Whisker Lass,https://www.daraz.pk/products/mini-hand-blender-and-beater-electric-machine-mixer-froth-whisker-lass-i250771355-s1468388512.html?search=1,5.0,thanks for your feedback hope you shop soon have a nice day :),Positive
1335,Product 584,No Brand,B FAST Instant Electric Water Heater Tap Faucet AC 220V 3000W Digital Display Temperature Geyser Under Outlet Water Heater for Kitchen and Bathroom,https://www.daraz.pk/products/b-fast-instant-electric-water-heater-tap-faucet-ac-220v-3000w-digital-display-temperature-geyser-under-outlet-water-heater-for-kitchen-and-bathroom-i252148214-s1469369122.html?search=1,5.0,Behtreen Product in Cheap price 🖤 Thanks Seller For Giving Me Such A favour 🖤,Positive
1336,Product 584,No Brand,B FAST Instant Electric Water Heater Tap Faucet AC 220V 3000W Digital Display Temperature Geyser Under Outlet Water Heater for Kitchen and Bathroom,https://www.daraz.pk/products/b-fast-instant-electric-water-heater-tap-faucet-ac-220v-3000w-digital-display-temperature-geyser-under-outlet-water-heater-for-kitchen-and-bathroom-i252148214-s1469369122.html?search=1,5.0,nice product and good service,Positive
1337,Product 585,No Brand,Plastic Enclosure Box For Electronic Circuit Board - Internal Size : 97 x 74 x 43mm,https://www.daraz.pk/products/plastic-enclosure-box-for-electronic-circuit-board-internal-size-97-x-74-x-43mm-i246373857-s1464433576.html?search=1,5.0,Best quality plastic enclosure box very useful for electronic circuits The seller is very cooperative highly recommended for all Thanks seller and Daraz for excellent service,Positive
1338,Product 590,No Brand,12 Volt Universal Tire Inflator With Gauge - Car Air Pressure Pump - Air Blower - Electric Car Air Pump - Professional Car Air Compressor - Tyre Pump Pressure Gauge - 2 in 1 Inflator / Deflator Air Pump For Vehicle Cars Sports Ball Bicycles Bike,https://www.daraz.pk/products/12-volt-universal-tire-inflator-with-gauge-car-air-pressure-pump-air-blower-electric-car-air-pump-professional-car-air-compressor-tyre-pump-pressure-gauge-2-in-1-inflator-deflator-air-pump-for-vehicle-cars-sports-ball-bicycles-bike-i246281253-s1464342749.html?search=1,5.0,Working perfectly filled up my car and bike all tires with no hassle Long wire reaches all tires,Positive
1339,Product 590,No Brand,12 Volt Universal Tire Inflator With Gauge - Car Air Pressure Pump - Air Blower - Electric Car Air Pump - Professional Car Air Compressor - Tyre Pump Pressure Gauge - 2 in 1 Inflator / Deflator Air Pump For Vehicle Cars Sports Ball Bicycles Bike,https://www.daraz.pk/products/12-volt-universal-tire-inflator-with-gauge-car-air-pressure-pump-air-blower-electric-car-air-pump-professional-car-air-compressor-tyre-pump-pressure-gauge-2-in-1-inflator-deflator-air-pump-for-vehicle-cars-sports-ball-bicycles-bike-i246281253-s1464342749.html?search=1,5.0,Great Quality Reasonable price Highly Recommended  for Cars swimming pools and footballs etc,Positive
1340,Product 590,No Brand,12 Volt Universal Tire Inflator With Gauge - Car Air Pressure Pump - Air Blower - Electric Car Air Pump - Professional Car Air Compressor - Tyre Pump Pressure Gauge - 2 in 1 Inflator / Deflator Air Pump For Vehicle Cars Sports Ball Bicycles Bike,https://www.daraz.pk/products/12-volt-universal-tire-inflator-with-gauge-car-air-pressure-pump-air-blower-electric-car-air-pump-professional-car-air-compressor-tyre-pump-pressure-gauge-2-in-1-inflator-deflator-air-pump-for-vehicle-cars-sports-ball-bicycles-bike-i246281253-s1464342749.html?search=1,5.0,Amazing quality with express delivery delivered same day I ordered Thank you,Positive
1341,Product 590,No Brand,12 Volt Universal Tire Inflator With Gauge - Car Air Pressure Pump - Air Blower - Electric Car Air Pump - Professional Car Air Compressor - Tyre Pump Pressure Gauge - 2 in 1 Inflator / Deflator Air Pump For Vehicle Cars Sports Ball Bicycles Bike,https://www.daraz.pk/products/12-volt-universal-tire-inflator-with-gauge-car-air-pressure-pump-air-blower-electric-car-air-pump-professional-car-air-compressor-tyre-pump-pressure-gauge-2-in-1-inflator-deflator-air-pump-for-vehicle-cars-sports-ball-bicycles-bike-i246281253-s1464342749.html?search=1,5.0,THANKS DARAZ & THANKS SELLER FOR DELIVERED 100% GOOD QUALITY PRODUCT,Positive
1342,Product 590,No Brand,12 Volt Universal Tire Inflator With Gauge - Car Air Pressure Pump - Air Blower - Electric Car Air Pump - Professional Car Air Compressor - Tyre Pump Pressure Gauge - 2 in 1 Inflator / Deflator Air Pump For Vehicle Cars Sports Ball Bicycles Bike,https://www.daraz.pk/products/12-volt-universal-tire-inflator-with-gauge-car-air-pressure-pump-air-blower-electric-car-air-pump-professional-car-air-compressor-tyre-pump-pressure-gauge-2-in-1-inflator-deflator-air-pump-for-vehicle-cars-sports-ball-bicycles-bike-i246281253-s1464342749.html?search=1,5.0,best quality best experience with amazing work✌️✌️✌️,Positive
1343,Product 591,No Brand,6 Blades Portable Blender | Mini 6 Blade Juicer cup - 380 ml | Smoothie Maker Electric | Electric travel Juicer Blender,https://www.daraz.pk/products/6-blades-portable-blender-mini-6-blade-juicer-cup-380-ml-smoothie-maker-electric-electric-travel-juicer-blender-i254872529-s1471247155.html?search=1,5.0,Product was excellentOn time deliveryHighly recommend,Positive
1344,Product 592,No Brand,Kitchen Gas Lighter Stainless Steel Stone Lighter |Electronic Stainless Steel Kitchen Stove Lighter | Specialty kitchen tool lighter for kitchen| Magnetic Silver Color Stone Lighter Electric | Spark Lighter no battery or cell required,https://www.daraz.pk/products/kitchen-gas-lighter-stainless-steel-stone-lighter-electronic-stainless-steel-kitchen-stove-lighter-specialty-kitchen-tool-lighter-for-kitchen-magnetic-silver-color-stone-lighter-electric-spark-lighter-no-battery-or-cell-required-i254208327-s1470713803.html?search=1,5.0,thank you,Positive
1345,Product 592,No Brand,Kitchen Gas Lighter Stainless Steel Stone Lighter |Electronic Stainless Steel Kitchen Stove Lighter | Specialty kitchen tool lighter for kitchen| Magnetic Silver Color Stone Lighter Electric | Spark Lighter no battery or cell required,https://www.daraz.pk/products/kitchen-gas-lighter-stainless-steel-stone-lighter-electronic-stainless-steel-kitchen-stove-lighter-specialty-kitchen-tool-lighter-for-kitchen-magnetic-silver-color-stone-lighter-electric-spark-lighter-no-battery-or-cell-required-i254208327-s1470713803.html?search=1,5.0,working perfectly fine nice design,Positive
1346,Product 594,No Brand,1PCs Wama 27A 12V Alkaline Battery Cells 27AE 27MN Primary Dry Batteries For Car Remote Watch Toys,https://www.daraz.pk/products/1pcs-wama-27a-12v-alkaline-battery-cells-27ae-27mn-primary-dry-batteries-for-car-remote-watch-toys-i245938493-s1464116366.html?search=1,5.0,Top quality product good value for money thanks,Positive
1347,Product 594,No Brand,1PCs Wama 27A 12V Alkaline Battery Cells 27AE 27MN Primary Dry Batteries For Car Remote Watch Toys,https://www.daraz.pk/products/1pcs-wama-27a-12v-alkaline-battery-cells-27ae-27mn-primary-dry-batteries-for-car-remote-watch-toys-i245938493-s1464116366.html?search=1,5.0,Thanks so much for sharing your experience with us We hope to see you again soon,Positive
1348,Product 594,No Brand,1PCs Wama 27A 12V Alkaline Battery Cells 27AE 27MN Primary Dry Batteries For Car Remote Watch Toys,https://www.daraz.pk/products/1pcs-wama-27a-12v-alkaline-battery-cells-27ae-27mn-primary-dry-batteries-for-car-remote-watch-toys-i245938493-s1464116366.html?search=1,5.0,Exactly what I needed Thanks,Positive
1349,Product 594,No Brand,1PCs Wama 27A 12V Alkaline Battery Cells 27AE 27MN Primary Dry Batteries For Car Remote Watch Toys,https://www.daraz.pk/products/1pcs-wama-27a-12v-alkaline-battery-cells-27ae-27mn-primary-dry-batteries-for-car-remote-watch-toys-i245938493-s1464116366.html?search=1,5.0,Thanks so much for sharing your experience with us We hope to see you again soon,Positive
1350,Product 595,Xiaomi,Xiaomi Mi Wireless Car Charger 20W Fast Charging Version,https://www.daraz.pk/products/xiaomi-mi-wireless-car-charger-20w-fast-charging-version-i245917505-s1464107194.html?search=1,5.0,No doubt Mi products are good in quality but this one is above all of them It looks supper cool and elegant with very efficient charging output as well Sensors are also working fine Overall a good purchase from this store will rate 5 stars to them and a must have gadget for car owners,Positive
1351,Product 595,Xiaomi,Xiaomi Mi Wireless Car Charger 20W Fast Charging Version,https://www.daraz.pk/products/xiaomi-mi-wireless-car-charger-20w-fast-charging-version-i245917505-s1464107194.html?search=1,5.0,"Dear Valued CustomerThank you for choosing ""Mi Warehouse"" and Providing your valuable feedback  we look forward to deliver you the best in future againBest RegardsTeam Mi WareHouse",Positive
1352,Product 597,No Brand,Hot Water Tap Instant Heating Electric Water Heater Faucet Tap Kitchen Bathroom Digital Display with Shower Head || ABS Body- Shock Proof || Electric Saving Energy Saver Electric Water Tap Water Heater Water Geezer,https://www.daraz.pk/products/hot-water-tap-instant-heating-electric-water-heater-faucet-tap-kitchen-bathroom-digital-display-with-shower-head-abs-body-shock-proof-electric-saving-energy-saver-electric-water-tap-water-heater-water-geezer-i246189658-s1464455753.html?search=1,5.0,Quick and reliable Solution for Wazu (وضو) It's next level invention Thank you seller for sending genuine product,Positive
1353,Product 597,No Brand,Hot Water Tap Instant Heating Electric Water Heater Faucet Tap Kitchen Bathroom Digital Display with Shower Head || ABS Body- Shock Proof || Electric Saving Energy Saver Electric Water Tap Water Heater Water Geezer,https://www.daraz.pk/products/hot-water-tap-instant-heating-electric-water-heater-faucet-tap-kitchen-bathroom-digital-display-with-shower-head-abs-body-shock-proof-electric-saving-energy-saver-electric-water-tap-water-heater-water-geezer-i246189658-s1464455753.html?search=1,5.0,Best instant hot water tap1 Packging is superr safe2 Quality very good3 Installation easy4 Water tank is on my room without highpressure its working super fineThanku Daraz for this Product at low cost,Positive
